CUSTOMER CODE;MATERIAL;DIN;DESCRIPTION;SIZES;KING CODE;OUR CODE
1139;A2;DIN 7500CE;A2 DIN 7500CE  Thread rolling pan head screws - Z -;5X10;27500C5X10;
1139;A2;DIN 7500CE;A2 DIN 7500CE  Thread rolling pan head screws - Z -;5X12;27500C5X12;
1139;A2;DIN 7500CE;A2 DIN 7500CE  Thread rolling pan head screws - Z -;5X14;27500C5X14;
1139;A2;DIN 7500CE;A2 DIN 7500CE  Thread rolling pan head screws - Z -;5X16;27500C5X16;
1139;A2;DIN 7500CE;A2 DIN 7500CE  Thread rolling pan head screws - Z -;5X20;27500C5X20;
1139;A2;DIN 7500CE;A2 DIN 7500CE  Thread rolling pan head screws - Z -;5X25;27500C5X25;
1139;A2;DIN 7500CE;A2 DIN 7500CE  Thread rolling pan head screws - Z -;5X30;27500C5X30;
1139;A2;DIN 7500CE;A2 DIN 7500CE  Thread rolling pan head screws - Z -;6X10;27500C6X10;
1139;A2;DIN 7500CE;A2 DIN 7500CE  Thread rolling pan head screws - Z -;6X12;27500C6X12;
1139;A2;DIN 7500CE;A2 DIN 7500CE  Thread rolling pan head screws - Z -;6X16;27500C6X16;
1139;A2;DIN 7500CE;A2 DIN 7500CE  Thread rolling pan head screws - Z -;6X20;27500C6X20;
1139;A2;DIN 7500CE;A2 DIN 7500CE  Thread rolling pan head screws - Z -;6X25;27500C6X25;
1139;A2;DIN 7500CE;A2 DIN 7500CE  Thread rolling pan head screws - Z -;6X30;27500C6X30;
1139;A2;ART. 25511 L;A2 ART. 25511  AFNOR serrated conical spring washers  type L;5;225511L5;
1139;A2;ART. 25511 L;A2 ART. 25511  AFNOR serrated conical spring washers  type L;6;225511L6;
1139;A2;ART. 25511 L;A2 ART. 25511  AFNOR serrated conical spring washers  type L;8;225511L8;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;3X12;27505BTX3X12;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;3X16;27505BTX3X16;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;3X20;27505BTX3X20;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;3X25;27505BTX3X25;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;3X30;27505BTX3X30;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;3X35;27505BTX3X35;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;3,5X16;27505BTX3,5X16;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;3,5X20;27505BTX3,5X20;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;3,5X25;27505BTX3,5X25;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;3,5X30;27505BTX3,5X30;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;3,5X35;27505BTX3,5X35;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;3,5X40;27505BTX3,5X40;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;4X16;27505BTX4X16;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;4X20;27505BTX4X20;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;4X25;27505BTX4X25;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;4X30;27505BTX4X30;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;4X35;27505BTX4X35;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;4X40;27505BTX4X40;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;4X45;27505BTX4X45;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;4X50;27505BTX4X50;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;4X60;27505BTX4X60;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;4X70;27505BTX4X70;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;4,5X16;27505BTX4,5X16;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;4,5x20;27505BTX4,5X20;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;4,5X25;27505BTX4,5X25;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;4,5X30;27505BTX4,5X30;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;4,5X35;27505BTX4,5X35;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;4,5X40;27505BTX4,5X40;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;4,5X45;27505BTX4,5X45;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;4,5X50;27505BTX4,5X50;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;4,5X60;27505BTX4,5X60;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;4,5X70;27505BTX4,5X70;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;5x20;27505BTX5X20;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;5X25;27505BTX5X25;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;5X30;27505BTX5X30;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;5x35;27505BTX5X35;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;5X40;27505BTX5X40;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;5x45;27505BTX5X45;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;5X50;27505BTX5X50;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;5X60;27505BTX5X60;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;5X70;27505BTX5X70;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;5X80;27505BTX5X80;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;5X90;27505BTX5X90;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;5X100;27505BTX5X100;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;6x25;27505BTX6X25;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;6X30;27505BTX6X30;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;6X35;27505BTX6X35;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;6X40;27505BTX6X40;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;6X45;27505BTX6X45;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;6X50;27505BTX6X50;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;6X60;27505BTX6X60;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;6X70;27505BTX6X70;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;6X80;27505BTX6X80;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;6X90;27505BTX6X90;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;6X100;27505BTX6X100;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;6x110;27505BTX6X110;
1139;A2;sim. DIN 7505 B TX;A2 sim. DIN 7505B  CBS pan  double head  FT TX;6X120;27505BTX6X120;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;2x3;20965TX2X3;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;2X4;20965TX2X4;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;2X5;20965TX2X5;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;2X6;20965TX2X6;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;2X8;20965TX2X8;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;2X10;20965TX2X10;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;2X12;20965TX2X12;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;2X16;20965TX2X16;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;2X20;20965TX2X20;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;2,5x3;20965TX2,5X3;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;2,5X4;20965TX2,5X4;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;2,5X5;20965TX2,5X5;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;2,5X6;20965TX2,5X6;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;2,5X8;20965TX2,5X8;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;2,5X10;20965TX2,5X10;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;2,5X12;20965TX2,5X12;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;2,5X16;20965TX2,5X16;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;2,5X20;20965TX2,5X20;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;3x4;20965TX3X4;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;3X5;20965TX3X5;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;3X6;20965TX3X6;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;3X8;20965TX3X8;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;3X10;20965TX3X10;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;3X12;20965TX3X12;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;3x14;20965TX3X14;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;3X16;20965TX3X16;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;3X20;20965TX3X20;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;3x25;20965TX3X25;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;3X30;20965TX3X30;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;4X5;20965TX4X5;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;4X6;20965TX4X6;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;4X8;20965TX4X8;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;4X10;20965TX4X10;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;4X12;20965TX4X12;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;4x14;20965TX4X14;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;4X16;20965TX4X16;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;4X20;20965TX4X20;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;4X25;20965TX4X25;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;4X30;20965TX4X30;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;4X35;20965TX4X35;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;4X40;20965TX4X40;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;4x50;20965TX4X50;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;5X8;20965TX5X8;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;5X10;20965TX5X10;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;5X12;20965TX5X12;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;5X14;20965TX5X14;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;5X16;20965TX5X16;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;5X20;20965TX5X20;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;5X25;20965TX5X25;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;5X30;20965TX5X30;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;5X35;20965TX5X35;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;5X40;20965TX5X40;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;5x50;20965TX5X50;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;5x60;20965TX5X60;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;5X80;20965TX5X80;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;6X10;20965TX6X10;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;6X12;20965TX6X12;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;6X14;20965TX6X14;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;6X16;20965TX6X16;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;6X20;20965TX6X20;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;6X25;20965TX6X25;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;6X30;20965TX6X30;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;6X35;20965TX6X35;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;6X40;20965TX6X40;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;6x45;20965TX6X45;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;6x50;20965TX6X50;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;6x60;20965TX6X60;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;6X120;20965TX6X120;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;8x12;20965TX8X12;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;8X16;20965TX8X16;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;8x20;20965TX8X20;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;8X25;20965TX8X25;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;8X30;20965TX8X30;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;8X40;20965TX8X40;
1139;A2;DIN 965 TX;A2 DIN 965  Countersunk head screws with TX;8X60;20965TX8X60;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;2,5X4;27500CTX2,5X4;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;2,5X6;27500CTX2,5X6;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;2,5X8;27500CTX2,5X8;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;2,5X10;27500CTX2,5X10;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;3X5;27500CTX3X5;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;3X6;27500CTX3X6;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;3X8;27500CTX3X8;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;3X10;27500CTX3X10;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;3X12;27500CTX3X12;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;3X16;27500CTX3X16;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;3X20;27500CTX3X20;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;4X6;27500CTX4X6;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;4X8;27500CTX4X8;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;4X10;27500CTX4X10;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;4X12;27500CTX4X12;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;4X16;27500CTX4X16;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;4X20;27500CTX4X20;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;4X25;27500CTX4X25;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;4X30;27500CTX4X30;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;5X8;27500CTX5X8;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;5X10;27500CTX5X10;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;5X12;27500CTX5X12;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;5X16;27500CTX5X16;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;5X20;27500CTX5X20;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;5X25;27500CTX5X25;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;5X30;27500CTX5X30;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;6X10;27500CTX6X10;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;6X12;27500CTX6X12;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;6X16;27500CTX6X16;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;6X20;27500CTX6X20;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;6X25;27500CTX6X25;
1139;A2;DIN 7500 C TX;A2 DIN 7500CE  Thread rolling pan head screws with TX;6X30;27500CTX6X30;
1139;A4;DIN 6921;A4 DIN 6921  Hexagon bolt with flange full thread;6X8;469216X8;
1139;A2;DIN 976 LH;A2 DIN 976  Threaded rods  Left Hand;5;20976LH5;
1139;A2;DIN 976 LH;A2 DIN 976  Threaded rods  Left Hand;6;20976LH6;
1139;A2;DIN 976 LH;A2 DIN 976  Threaded rods  Left Hand;8;20976LH8;
1139;A2;DIN 976 LH;A2 DIN 976  Threaded rods  Left Hand;10;20976LH10;
1139;A2;DIN 976 LH;A2 DIN 976  Threaded rods  Left Hand;12;20976LH12;
1139;A2;DIN 976 LH;A2 DIN 976  Threaded rods  Left Hand;14;20976LH14;
1139;A2;DIN 976 LH;A2 DIN 976  Threaded rods  Left Hand;16;20976LH16;
1139;A2;DIN 976 LH;A2 DIN 976  Threaded rods  Left Hand;18;20976LH18;
1139;A2;DIN 976 LH;A2 DIN 976  Threaded rods  Left Hand;20;20976LH20;
1139;A2;DIN 976 LH;A2 DIN 976  Threaded rods  Left Hand;24;20976LH24;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;10-16/9;4301710-16/9;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;12-22/9;4301712-22/9;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;12-22/12;4301712-22/12;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;16-27/9;4301716-27/9;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;16-27/12;4301716-27/12;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;20-32/12;4301720-32/12;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;20-32/9;4301720-32/9;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;100-120/9;43017100-120/9;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;100-120/12;43017100-120/12;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;110-130/9;43017110-130/9;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;110-130/12;43017110-130/12;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;120-140/12;43017120-140/12;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;120-140/9;43017120-140/9;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;130-150/9;43017130-150/9;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;130-150/12;43017130-150/12;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;140-160/9;43017140-160/9;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;140-160/12;43017140-160/12;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;150-170/12;43017150-170/12;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;150-170/9;43017150-170/9;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;160-180/12;43017160-180/12;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;160-180/9;43017160-180/9;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;170-190/9;43017170-190/9;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;170-190/12;43017170-190/12;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;180-200/9;43017180-200/9;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;180-200/12;43017180-200/12;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;190-210/12;43017190-210/12;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;190-210/9;43017190-210/9;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;200-220/9;43017200-220/9;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;200-220/12;43017200-220/12;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;210-230/9;43017210-230/9;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;210-230/12;43017210-230/12;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;220-240/9;43017220-240/9;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;220-240/12;43017220-240/12;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;230-250/9;43017230-250/9;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;230-250/12;43017230-250/12;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;240-260/12;43017240-260/12;
1139;A4;DIN 3017;A4 DIN 3017  Hose clamps type A;240-260/9;43017240-260/9;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;3X6;27380P3X6;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;3X8;27380P3X8;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;3X10;27380P3X10;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;3X12;27380P3X12;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;4X8;27380P4X8;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;4X10;27380P4X10;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;4X12;27380P4X12;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;4X16;27380P4X16;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;4X20;27380P4X20;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;4X25;27380P4X25;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;4X30;27380P4X30;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;5X8;27380P5X8;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;5X10;27380P5X10;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;5x12;27380P5x12;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;5X16;27380P5X16;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;5X20;27380P5X20;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;5X25;27380P5X25;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;5X30;27380P5X30;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;5X40;27380P5X40;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;6X10;27380P6X10;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;6X12;27380P6X12;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;6X16;27380P6X16;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;6X20;27380P6X20;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;6X25;27380P6X25;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;6X30;27380P6X30;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;6X40;27380P6X40;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;8X10;27380P8X10;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;8X12;27380P8X12;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;8X16;27380P8X16;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;8X20;27380P8X20;
1139;A2;ISO 7380 P;A2 ISO 7380  Socket Button Head with Hex + Pin;8X25;27380P8X25;
